Probe_ID	Gene_ID	Assay_Normalized_Signal_HB00E8F_5/25/07_12:10_PM	CV_HB00E8F_5/25/07_12:10_PM	Flags_HB00E8F_5/25/07_12:10_PM
220282	hCG2042240	4.32	0.1	0
220284	hCG1803240.3	1.6	0.2	0
220286	hCG1812188.2	1.07	0.64	0
220302	hCG2030155	0.21	1	0
220309	hCG2036779	0.75	0.29	0
220310	hCG1994718	0.8	0.38	0
220311	hCG1810950.2	0.88	1.34	1
220312	hCG1736440.3	0.13	0.58	1
220333	hCG2000185.2	0.87	0.51	0
220335	hCG1818050.1	0.51	0.55	1
220343	hCG2001938.1	0.34	1.18	1
220345	hCG41448.3	0.24	0.86	0
220348	hCG1993905	17.6	0.03	0
220352	hCG2042617	1.09	2.21	1
220353	hCG39732.3	26.22	0.03	0
220354	hCG2024104.1	4.86	0.14	0
220360	hCG2036960	0.64	0.39	0
220362	hCG1790974.3	2.79	1.77	1
220364	hCG17560.3	1.14	0.11	0
220374	hCG2013121	1.45	0.52	0
220377	hCG2018581	62.44	0.04	0
220380	hCG31735.3	0.57	3.51	1
220381	hCG44066.3	2.64	0.26	0
220385	hCG2042595	2.04	0.23	0
220389	hCG16855.3	0.75	0.2	0
220392	hCG2036856	0.49	10.68	1
220394	hCG1657150.4	0.29	0.66	1
220398	hCG2042338	32.73	0.03	0
220405	hCG41478.2	0.7	0.37	0
220412	hCG1776016.2	7.34	0.1	0
220413	hCG2017591	14.37	0.04	0
220428	hCG2042488	1.49	0.44	0
220435	hCG28215.3	0.7	11.38	1
220436	NM_052856.1	0.6	2.02	1
220440	hCG2042584.1	0.39	0.51	0
220444	hCG32513.4	0.48	0.72	0
220446	hCG2031767	1.19	0.17	0
220448	371758_rc	1.38	0.28	0
220455	hCG2042594	6.03	2.89	1
220458	hCG2042639	0.79	6.12	1
220463	hCG2042532	0.77	421.5	1
220471	hCG1820611.1	1.81	0.25	0
220476	hCG1997055	0.44	1.65	1
220479	hCG2002762.1	0.16	0.89	1
220484	hCG2039644	2.6	1.6	1
220485	NM_175899.2	0.37	0.67	0
220486	hCG1998497.1	0.45	0.61	0
220492	hCG2026077.1	0.37	2.85	1
220494	hCG2038243.1	0.55	0.4	0
220495	hCG2028938	0.75	0.51	0
220497	hCG2027188	0.62	4.07	1
220498	hCG2042447	0.42	1.43	1
220504	hCG2036785	0.71	0.85	0
220507	hCG2027639.1	0.23	3.13	1
220514	hCG1784686.2	2.04	1.62	1
220523	hCG2036734	0.39	1.31	1
220525	hCG2042543	2.21	0.07	0
220527	hCG1646533.3	0.63	1.33	1
220528	hCG2028385	0.46	2.04	1
220534	NM_173713.2	128.13	0.04	0
220550	hCG1724910.1	0.48	0.34	0
220556	hCG36908.3	0.76	1.68	1
220558	hCG2042426	0.48	1.89	1
220574	hCG2024962.1	0.74	0.52	0
220575	hCG38040.4	1.56	0.35	0
220577	478147_rc	0.38	5.21	1
220578	hCG24146.3	0.41	1.32	1
220579	hCG17395.2	0.36	1.8	1
220588	hCG1811985.2	0.95	0.33	0
220594	hCG27416.3	0.73	4.39	1
220598	hCG2042625	3.2	0.8	0
220606	hCG40051.3	10.92	0.15	0
220615	hCG29145.3	0.61	3.09	1
220616	hCG26653.3	2.53	4.79	1
220620	hCG2042667	0.56	1.87	1
220628	hCG2042376	0.51	0.51	0
220630	hCG1783395.3	2.1	0.6	0
220634	hCG2014011.1	1.73	1.95	1
220637	hCG1990724	0.43	0.88	1
220638	hCG1775813.2	45.13	0.04	0
220639	hCG2007909	5.65	0.21	0
220644	hCG34450.3	0.43	2.25	1
220647	hCG19102.3	0.63	2.28	1
220649	hCG37852.3	0.67	1.8	1
220653	hCG2042445	0.22	0.59	1
220654	hCG1642373.3	1.78	0.08	0
220657	hCG1777263.4	0.55	4.77	1
220662	hCG2004232.2	0.17	7.02	1
220663	hCG2043175.1	0.48	0.93	0
220675	hCG2003697.1	1.19	0.17	0
220684	hCG17167.3	0.16	1.91	1
220685	hCG2017401	0.53	0.77	0
220694	hCG2036534	0.81	2.65	1
220695	hCG1811380.2	0.38	4.04	1
220708	hCG40895.2	1.36	0.4	0
220713	hCG2036689	1.99	0.2	0
220723	hCG2008872	1.33	0.33	0
220728	hCG32792.2	49.37	0.02	0
220741	hCG1810895.2	4.15	0.05	0
220747	hCG41169.3	3.09	0.13	0
220753	hCG2019613	0.42	1.46	1
220759	hCG2036751	0.31	6.71	1
220761	hCG2004768	2.45	0.18	0
220762	hCG2014693.1	1.48	0.08	0
220763	hCG1759007.2	0.91	0.37	0
220768	hCG2036695	0.57	0.64	0
220770	hCG2016616	1.28	0.41	0
220773	hCG2026074.1	0.19	1.17	1
220777	hCG2042570	0.73	0.85	0
220783	hCG1985824	1.01	0.32	0
220787	hCG172504.2	0.47	169.92	1
220795	hCG22069.4	0.97	2.5	1
220796	hCG15972.3	225.05	0.04	0
220808	hCG2036648	1.09	0.72	1
220814	hCG39485.3	0.74	7.26	1
220825	hCG401292.3	0.72	12.53	1
220838	hCG2019857	2.1	0.59	0
220840	hCG2019108	15.88	0.05	0
220846	hCG22554.3	1.73	0.28	0
220847	hCG2017567.1	2.72	76.87	1
220850	hCG1999356	2.66	0.17	0
220854	hCG27375.3	1	0.49	0
220869	hCG2023974.1	0.84	6.97	1
220871	hCG2042665	1.38	0.77	0
220875	hCG40823.4	1.95	11.23	1
220880	hCG1994665	9.39	0.06	0
220888	hCG1811160.2	0.7	0.79	0
220890	hCG2042616	1.16	1.27	1
220891	hCG2042432	0.41	2.32	1
220892	hCG2036788	0.47	2.07	1
220899	hCG2020255	0.87	1.25	1
220901	hCG2039614.1	0.64	3.01	1
220904	hCG1810795.1	0.7	0.54	0
220908	hCG2030409.1	0.55	0.78	0
220910	hCG2024907.1	0.33	2.41	1
220912	hCG2043042	0.6	0.39	0
220927	hCG1978869	1.09	0.92	0
220928	hCG2019810.1	0.52	2.19	1
220934	hCG1818269.2	0.43	1.3	1
220935	hCG1785125.2	4.66	0.49	0
220939	hCG2038906	0.66	0.84	0
220941	hCG27357.2	0.32	0.71	0
220963	hCG1989249	0.37	89.61	1
220966	hCG2017415	0.49	3.07	1
220981	hCG1991532	1.41	0.32	0
220999	hCG33195.3	0.8	0.19	0
221000	hCG1775573.2	5	0.05	0
221004	hCG2042490.1	1	9.86	1
221014	hCG20411.3	0.9	0.15	0
221017	hCG33395.3	10.25	0.04	0
221023	hCG2033573.1	3.38	0.15	0
221029	hCG2042565	0.49	7.84	1
221030	hCG1814271.3	0.25	0.47	0
221037	hCG2036674.2	0.44	0.44	0
221051	hCG2036981	4.65	0.11	0
221052	hCG1985158	1.31	2.81	1
221054	hCG32512.3	1.14	0.14	0
221055	hCG41855.3	0.61	6.04	1
221057	hCG24487.2	25.61	0.09	0
221059	hCG1744855.2	2.68	0.35	0
221066	hCG2039609.1	1.63	0.13	0
221068	hCG1984423	432.96	0.02	0
221072	hCG2009739	0.85	1.11	1
221076	hCG2042219	0.52	0.83	1
221081	hCG2020143	0.88	1.64	1
221089	hCG2042247	0.5	0.55	1
221096	hCG2039138	0.34	0.8	0
221097	hCG2026123.1	0.65	2.5	1
221098	hCG2042690	1.05	2.94	1
221101	hCG1811218.1	1.02	0.19	0
221107	hCG15864.3	0.81	0.55	0
221123	hCG1982192	0.38	1.61	1
221132	hCG1988078.1	23.2	0.04	0
221134	hCG1644614.5	1.67	0.34	0
221139	hCG2042511	0.97	0.14	0
221140	hCG2036610	1.73	1.72	1
221147	hCG2044048	1.7	0.26	0
221153	hCG20463.2	1.03	0.13	0
221158	hCG1820424.2	10.46	0.04	0
221162	hCG18525.4	10.61	0.08	0
221164	hCG1788380.2	803.33	0.02	0
221184	hCG2042914	6.69	0.07	0
221188	hCG1981446	0.67	3.09	1
221194	hCG1998300	0.5	0.3	0
221212	hCG2036738	4	0.14	0
221213	hCG2029625.1	0.89	0.3	0
221214	hCG2042601	0.55	3.68	1
221216	hCG16173.3	0.42	3.85	1
221217	hCG2039641.2	2.8	0.77	0
221224	hCG21633.3	1.28	0.25	0
221228	hCG2036778	0.88	2.12	1
221230	hCG1811153.1	0.21	7.46	1
221231	hCG2021517.2	0.15	0.44	1
221234	hCG1821892.1	0.33	0.52	0
221236	hCG2024684	1.26	0.14	0
221237	hCG23105.3	0.89	0.47	0
221240	hCG1985580.1	19.32	0.05	0
221242	hCG21888.3	2.47	0.34	0
221243	hCG1985342.1	0.21	0.94	0
221247	hCG1993756	0.44	1.6	1
221252	hCG2042391	1.98	1.48	1
221257	hCG22269.2	4.17	0.07	0
221264	hCG27885.3	0.48	29.74	1
221266	hCG29191.3	0.28	0.59	0
221279	hCG2042340	0.31	1.4	1
221305	hCG1995620	3.31	0.16	0
221307	hCG23241.3	385.38	0.03	0
221314	hCG23279.2	4.32	0.06	0
221320	hCG1759657.2	4.92	0.16	0
221325	hCG1647286.4	0.18	0.6	1
221327	hCG1810810.1	1.73	1.26	1
221354	hCG1986776	0.64	0.78	1
221359	hCG2036515	3.39	0.17	0
221382	hCG2030098	23.79	0.03	0
221386	hCG2042418	0.34	8.2	1
221390	hCG2017127	1.37	0.36	0
221403	hCG2036783	0.63	0.9	1
221404	hCG1987383	49.75	0.03	0
221416	hCG23854.4	2266.84	0.03	0
221419	hCG2036815	0.2	2.47	1
221421	hCG2013846.1	2.88	0.06	0
221422	hCG32569.2	9.62	0.11	0
221425	hCG16648.3	2.52	0.68	0
221426	hCG2001975	0.64	0.78	0
221431	hCG2042573	0.23	1.54	1
221435	hCG2042500	0.42	0.39	0
221451	hCG22253.2	0.2	3.38	1
221462	hCG2008598.1	0.41	3.07	1
221463	hCG39838.2	193.98	0.05	0
221477	hCG2042489	0.44	8.09	1
221489	hCG2042640	1.42	2.54	1
221490	hCG28156.4	1.15	0.34	0
221491	hCG23105.3	0.12	3.22	1
221500	hCG1749090.2	0.28	1.53	1
221501	hCG2042888	0.46	1	1
221503	hCG2039462	6.99	0.15	64
221506	hCG1810896.2	0.16	0.41	1
221511	hCG1643319.3	0.24	2.84	1
221513	hCG2042672	0.28	7.12	1
221515	hCG2008007	0.29	0.47	1
221525	hCG22617.3	2.07	0.59	0
221540	hCG2042505	4.06	0.23	0
221542	hCG1645169.2	1.42	0.38	0
221544	hCG2036532	2.76	0.27	0
221550	hCG2042775.1	4.31	0.12	0
221551	hCG1980119.1	0.5	1.67	1
221562	hCG14926.4	196.81	0.02	0
221568	hCG40952.4	0.72	5.85	1
221571	hCG1979529	1.78	4.04	1
221577	hCG1982448.1	0.83	0.57	0
221579	hCG2005194.1	0.38	1.14	1
221580	hCG1642804.5	0.84	2.64	1
221589	BC019830.1	1.33	8.88	1
221605	hCG2042571	1.32	0.12	0
221606	hCG2042545	1.18	0.44	0
221608	hCG21433.2	0.24	1.39	1
221617	hCG14802.2	5	0.41	0
221618	hCG2036883	0.37	0.48	0
221629	hCG1794410.1	0.44	1.05	1
221630	hCG2009817	0.7	0.48	0
221631	hCG33405.5	3.39	1.93	1
221632	hCG18298.3	3.57	0.09	0
221638	hCG2042510	0.43	1.38	1
221639	hCG2043045	3.09	0.25	0
221643	hCG41754.2	3.96	0.1	0
221656	hCG1787219.2	1.09	0.58	0
221657	hCG2042442	0.34	1.32	1
221660	hCG2036764.1	83.3	0.04	0
221661	hCG2036649	0.95	0.78	0
221668	hCG2043051	18.8	0.05	0
221685	hCG1982573.1	2.17	5.47	1
221686	hCG1640328.4	14.64	0.02	0
221705	hCG2036828	0.49	2.08	1
221709	hCG2036827	4.57	0.04	0
221711	hCG2042454	3.08	0.15	0
221712	hCG39441.2	1.89	0.14	0
221716	hCG1774460.2	59.97	0.03	0
221725	hCG1989214	1.81	109.57	1
221732	hCG23426.3	70.3	0.04	0
221736	hCG2040878	0.5	1.88	1
221738	hCG39639.4	0.98	0.58	0
221741	hCG28279.3	2.1	0.46	0
221744	hCG40503.4	2.87	0.57	0
221751	hCG401249.3	0.37	1.41	1
221769	hCG1989337	0.88	12.55	1
221772	hCG1818475.1	10.22	0.06	0
221776	hCG2039994	0.75	1.28	1
221784	hCG2039627.1	0.76	1.74	1
221798	hCG2019500	0.41	1.25	1
221799	hCG2042608	0.56	5.45	1
221801	hCG37604.2	0.19	1.45	1
221804	hCG22650.3	0.31	0.94	1
221810	hCG1994951	130.2	0.02	0
221811	hCG1770669.2	3.32	1.02	1
221830	hCG41789.2	0.14	0.51	1
221832	hCG2042576	1.51	0.29	0
221844	hCG1640565.3	0.42	1.67	1
221846	hCG2042485	0.45	0.35	0
221850	hCG2042752	0.27	0.6	1
221853	hCG2027162	169.69	0.02	0
221856	hCG2024591	0.27	0.72	1
221860	hCG2036894	30.94	0.03	0
221866	hCG2042599	0.76	0.74	0
221867	hCG29646.3	0.86	0.65	0
221868	hCG2039644	0.78	4.4	1
221870	hCG2042451	0.45	0.89	0
221879	hCG27498.3	2.49	0.49	0
221886	hCG20817.3	0.43	1.11	1
221887	hCG2019008	2.24	0.2	0
221892	hCG401095.3	0.57	0.65	0
221896	hCG1982215.1	0.17	0.44	1
221904	hCG2038155	0.49	0.46	0
221906	hCG1755623.2	71.32	0.02	0
221908	hCG2036626.1	1.02	0.52	0
221909	hCG2024997.1	1.05	1.61	1
221913	hCG23359.4	0.16	1.52	1
221920	hCG1818367.2	0.97	1.31	1
221921	hCG1811515.2	0.75	0.52	0
221937	hCG201522.2	10.92	0.05	0
221946	hCG2043014	0.17	2.04	1
221950	hCG1643370.3	0.36	1.01	1
221958	hCG1985901	0.79	2.37	1
221960	hCG2036741	0.81	0.66	0
221965	hCG2018282.1	0.64	0.88	0
221973	hCG19456.2	1.31	0.34	0
221988	hCG2042882.1	1.44	1.51	1
221990	hCG1989538	0.75	0.51	0
221992	hCG2021766	4.86	0.11	0
221993	hCG2040294	0.4	3.08	1
221994	hCG32512.3	0.56	0.53	0
222009	425346_rc	0.41	0.35	0
222023	hCG1980845	26.15	0.03	0
222031	hCG2029007.1	0.23	0.74	1
222033	886870_rc	2.44	1.93	1
222052	hCG21455.3	0.97	0.79	0
222062	hCG1641433.3	869.94	0.03	0
222066	hCG2010658	0.26	1.81	1
222068	hCG2043046	0.11	1.04	1
222079	hCG1811636.1	35.8	0.02	0
222089	hCG20423.3	8.09	0.05	0
222091	hCG28765.3	1.25	0.22	0
222092	hCG2042384.1	1.38	0.2	0
222093	377797_rc	0.46	4.19	1
222099	hCG2013339	2.77	0.1	0
222105	hCG29569.3	38.29	0.04	0
222106	hCG29661.3	0.71	1.72	1
222107	hCG2036756	14.77	0.03	0
222108	hCG2026123.1	1.62	0.12	0
222117	hCG1792686.2	1.16	7.81	1
222125	hCG2001482	2.69	0.12	0
222126	hCG15613.3	0.59	0.49	0
222128	hCG22381.2	1.21	1.84	1
222129	hCG28202.1	0.67	1	1
222140	hCG1983553	1.08	4.12	1
222162	hCG1729650.2	1.64	0.44	0
222165	hCG1983429.1	1.09	0.21	0
222174	hCG1999664	1.48	0.19	0
222176	hCG2042446	0.57	1.81	1
222186	hCG73093.3	0.61	0.67	0
222189	hCG1644196.3	0.44	21.11	1
222201	hCG2001930	1.24	1.47	1
222215	hCG1800993.3	0.61	0.34	0
222219	hCG2036972	4.6	0.12	0
222222	hCG2039726.1	0.63	1.59	1
222226	hCG1643366.3	0.12	0.97	0
222230	hCG2018435	0.85	0.15	0
222234	hCG27397.2	4.37	0.08	0
222245	hCG1775407.1	2.92	0.31	0
222249	hCG2036882	0.28	1.27	1
222250	hCG1995010.2	1.42	0.11	0
222253	hCG2036982	0.82	0.18	0
222255	hCG2033773.1	5.82	0.04	0
222260	hCG2041584	0.88	0.55	0
222261	466806_rc	0.29	0.76	1
222265	hCG21930.4	0.44	0.28	0
222269	hCG1991769	0.75	0.29	0
222277	hCG2036672	1.82	0.14	0
222286	hCG1992529	0.24	0.81	0
222289	hCG27375.3	0.35	3.57	1
222296	hCG41403.4	3.06	0.52	0
222298	hCG2042649	0.32	5.51	1
222299	hCG2042341	0.45	0.54	0
222301	hCG2036673	0.4	1.62	1
222315	hCG17495.3	0.16	0.33	131073
222317	hCG1984244	0.77	0.29	0
222329	hCG2002976.2	0.56	1.58	1
222342	hCG1798356.1	48.81	0.02	0
222343	hCG37844.3	3.72	0.08	0
222346	hCG26016.3	157.83	0.04	0
222351	hCG27262.3	0.42	0.89	0
222353	hCG2042645	0.44	1.68	1
222360	hCG2042556	1.44	3.45	1
222368	hCG1644370.2	0.66	1.15	1
222369	hCG2042246.1	1.03	0.71	0
222371	hCG2006314.3	0.24	1.17	1
222377	hCG1777263.4	1.46	0.35	0
222380	hCG2044009	1.65	0.18	0
222385	hCG2013106	1.23	0.28	0
222392	hCG2044001	0.4	1.87	1
222399	hCG1642711.3	0.36	0.62	0
222403	hCG2008014.1	1.39	1.02	1
222406	hCG2000584.1	0.61	5.69	1
222407	hCG1983522	7.83	0.09	0
222408	hCG2030420	1.16	0.22	0
222416	hCG41561.3	0.99	0.26	0
222417	hCG15226.3	1.41	0.39	0
222424	hCG2042673	1.09	0.61	0
222433	409062_rc	1.72	0.16	0
222435	hCG1739238.2	346.37	0.02	0
222445	hCG1640981.4	3.35	0.19	0
222459	hCG42430.4	0.71	1.37	1
222462	hCG20174.3	1.14	2.18	1
222481	hCG2042349	0.44	0.54	0
222487	hCG1999937	5.67	0.08	0
222493	hCG2036749	0.46	1.9	1
222497	hCG32973.2	85.2	0.03	0
222502	hCG1997831	0.49	157.85	1
222503	hCG2042365	0.4	2.43	1
222506	hCG1992954	0.77	1.11	1
222523	hCG18415.4	0.35	24.87	1
222524	hCG1641407.3	725.61	0.03	0
222530	hCG2041015	0.75	0.41	0
222533	hCG1982215.1	0.38	0.63	0
222534	hCG1982215.1	0.5	4.76	1
222538	hCG2036980	0.5	0.27	0
222540	hCG1997303	0.21	12.53	1
222541	hCG2042238	0.4	2.48	1
222543	hCG1982192	0.47	0.23	0
222558	hCG28839.3	4.37	0.09	0
222562	hCG1982541.2	0.49	0.75	1
222566	hCG1811172.2	0.42	0.93	1
222568	hCG1779871.3	1.59	0.09	0
222569	hCG2009172	1.96	0.29	0
222573	hCG1997142	1.81	0.08	0
222577	hCG15193.3	0.67	0.57	0
222584	hCG1743181.1	0.61	2.68	1
222587	hCG2009685	111.28	0.03	0
222593	hCG37184.3	0.15	0.51	1
222601	hCG1979013.1	0.25	3	1
222602	hCG1998529.1	0.41	0.3	0
222603	hCG2042557	1.07	0.31	0
222604	hCG1995173.1	1.25	0.63	0
222610	hCG2042434	1.32	2.08	1
222614	hCG2043175.1	1.09	0.39	0
222617	hCG2036754	0.11	0.56	1
222618	hCG27696.4	0.23	0.88	0
222628	hCG2036801.1	0.57	0.55	0
222631	hCG2042479	0.92	0.46	0
222633	hCG1991532	0.97	0.81	1
222639	hCG2039429	0.59	0.3	0
222650	hCG1643218.3	0.41	1.47	1
222653	hCG1641006.3	76.73	0.04	0
222659	hCG1982192	1.29	0.77	0
222664	hCG1812038.1	13.27	0.04	0
222670	hCG2007616.2	1.03	22.21	1
222675	hCG2012177.1	0.45	0.67	1
222678	hCG2011836	0.12	0.35	1
222683	hCG2042392	0.26	0.7	0
222684	hCG1786346.2	0.69	1.78	1
222687	hCG2042365	0.2	0.81	1
222692	hCG2042538	0.09	0.27	131073
222693	hCG1812034.2	0.27	2.09	1
222705	hCG1814221.1	0.45	3.46	1
222717	hCG1645276.3	5.97	0.11	0
222722	hCG2042329	1.69	0.25	0
222724	hCG2016526	38.36	0.04	0
222726	hCG1810933.2	0.63	0.33	0
222729	hCG19489.5	0.67	2.5	1
222733	hCG2036711	0.37	1.35	1
222735	hCG16453.4	0.4	6.7	1
222737	hCG2042351	1.32	0.38	0
222738	hCG15798.2	0.62	2.12	1
222740	hCG1984667	15.73	0.05	0
222744	hCG1989035.1	0.45	3.4	1
222747	hCG1998970.1	8.47	0.07	0
222761	hCG2000803	19.19	0.05	0
222766	hCG2042575	1	2.39	1
222770	hCG22538.3	52.06	0.02	0
222771	hCG2042043	0.51	0.45	0
222773	hCG2020752.1	0.22	0.36	1
222779	hCG20963.2	0.52	45.54	1
222780	hCG1739403.3	1.37	0.91	1
222802	hCG2036739.1	0.19	0.76	0
222813	hCG2028821	1.81	0.35	0
222820	hCG1990539.2	18.33	0.04	0
222821	hCG30337.3	14.47	0.04	0
222823	hCG39260.3	3.8	0.16	0
222838	hCG2036646	1.01	1.34	1
222840	hCG1644926.5	17.72	0.02	0
222846	hCG34622.4	1.86	0.08	0
222850	hCG2036840	0.23	0.97	1
222854	hCG18899.4	1.97	0.23	0
222868	hCG1815049.1	0.83	0.34	0
222870	hCG2013348.1	0.58	0.56	0
222873	hCG2024856	0.66	3.48	1
222887	hCG2042507	0.44	0.5	0
222893	hCG2044139	1.62	1.3	1
222896	hCG2032978.1	0.17	1.2	1
222897	hCG2001741.1	0.6	0.52	0
222899	hCG28664.3	0.53	2.01	1
222903	hCG2036673	0.78	1.11	1
222905	hCG1744099.2	3.15	7.31	1
222908	hCG2042339.1	0.17	12.85	1
222912	hCG2032321.1	1.34	0.41	0
222913	hCG2019562	6.63	0.14	0
222925	hCG2015640	0.87	0.14	0
222926	NM_014100.2	1.08	0.14	0
222927	hCG2039824	0.53	3.86	1
222934	hCG2023566	1.04	1.91	1
222936	hCG31443.4	2.41	0.16	0
222939	hCG2042481	6.56	0.06	0
222950	hCG2042370	0.6	2.31	1
222954	hCG27878.3	9.03	0.06	0
222961	hCG15525.3	1.26	0.11	0
222973	hCG2042405	0.9	0.26	0
222975	hCG27739.3	0.55	4.94	1
222981	hCG1818309.3	1.9	4.02	1
222998	hCG1790072.2	8.62	0.06	0
223004	hCG1817141.1	1.05	0.45	0
223006	hCG20532.3	27.67	0.03	0
223011	hCG16983.3	0.12	0.35	1
223014	hCG2008641.1	0.26	0.69	0
223018	hCG2042369	0.22	1.5	1
223019	hCG1782054.2	0.32	0.97	0
223020	hCG1649464.4	48.23	0.05	0
223030	hCG2026396.1	0.43	3.31	1
223041	hCG1987582.1	0.45	0.94	0
223043	hCG1991196	2.44	0.11	0
223045	hCG1811180.1	0.62	1.95	1
223051	hCG1794829.3	1.35	0.63	0
223052	hCG22322.3	1.25	0.21	0
223056	hCG1990539.2	0.25	21.95	1
223060	hCG22397.2	0.99	0.28	0
223065	hCG1641016.3	0.64	2.24	1
223073	hCG19694.3	1.15	0.26	0
223074	hCG2007644	0.44	0.79	0
223078	hCG27744.3	0.86	2.68	1
223086	hCG1775559.2	51.93	0.04	0
223097	hCG2013372	5.79	0.08	0
223108	hCG14780.3	0.47	1.92	1
223112	hCG2042689	0.2	1.12	1
223116	hCG2023314.1	16.84	0.04	0
223118	hCG25193.2	2.58	0.22	0
223124	hCG1785889.1	0.4	0.57	0
223126	hCG2026748.1	0.64	1.37	1
223129	hCG2030503.1	0.33	0.37	0
223130	hCG38536.2	0.43	1.05	1
223131	hCG30379.3	0.81	0.69	0
223134	hCG2042589	0.64	0.91	1
223148	hCG2042412	1.54	0.16	0
223149	hCG29154.4	1.05	4.62	1
223152	hCG18086.2	0.53	1.34	1
223156	hCG2015176.1	0.59	0.7	0
223157	hCG2032871	0.86	0.37	0
223158	hCG1655846.4	0.76	3.29	1
223159	hCG2018817	4.68	0.11	0
223161	hCG2001421.1	0.59	1.28	1
223165	hCG1640255.3	0.68	1.4	1
223171	hCG2042699	0.36	2.04	1
223173	hCG401183.3	2.06	0.26	0
223180	hCG1811936.2	3.01	0.23	0
223183	hCG38549.3	3.08	0.26	0
223189	hCG2042546	0.13	0.5	1
223192	hCG2032090	129.33	0.02	0
223193	hCG16314.3	0.33	2.66	1
223194	hCG41736.2	0.63	1.65	1
223196	hCG1811016.1	27.03	0.04	0
223197	hCG1786685.2	1.23	0.41	0
223198	hCG23264.2	0.63	2.39	1
223210	hCG2042694	0.95	0.75	0
223217	hCG2030293	7.26	0.07	0
223219	hCG1994190.1	5.52	0.43	0
223228	hCG27262.3	0.27	1.16	1
223232	hCG2033140	0.55	0.47	1
223234	hCG2036983	1.07	1.73	1
223241	hCG2039836	28.17	0.05	0
223242	hCG2039825	11.98	0.08	0
223249	hCG21757.4	0.49	1.3	1
223252	hCG16976.3	1.61	0.22	0
223255	hCG2043007	3.26	0.13	0
223257	hCG1745555.3	0.57	12.61	1
223262	hCG37835.4	0.39	0.75	1
223266	hCG2030094.1	0.34	1.82	1
223268	hCG2015182.1	0.49	2.44	1
223270	hCG2031635	31.12	0.04	0
223273	hCG1986472	542.56	0.02	0
223278	hCG2020170	1.31	10.88	1
223291	387059_rc	0.79	0.85	1
223302	hCG1794302.2	0.56	0.24	0
223304	hCG16258.3	2.16	0.2	0
223323	hCG2036678	0.14	0.2	131073
223324	hCG2024647	0.45	6.48	1
223334	hCG1982215.1	1.52	0.09	0
223338	hCG2026871.1	0.67	0.28	0
223339	hCG21454.3	1.17	0.23	0
223342	hCG2043419	1.74	0.44	0
223344	hCG1778022.2	20.93	0.04	0
223345	hCG22000.2	0.64	0.4	0
223348	hCG1810896.2	0.21	0.97	1
223349	hCG2042613	0.49	0.32	0
223350	hCG1979311	60.2	0.04	0
223355	hCG2038755	1.35	2.67	1
223363	hCG1643971.3	0.59	5.01	1
223365	hCG2017089	0.13	1.61	1
223367	hCG2042592	0.2	1.53	1
223374	hCG1999867	1.02	0.89	0
223390	hCG1986256	0.75	2.55	1
223391	hCG1991876.1	0.28	1.02	1
223394	hCG2019498	0.47	3.67	1
223400	hCG41396.2	0.46	1.55	1
223404	hCG1658543.2	0.14	2.2	1
223413	hCG1982555	0.25	0.39	1
223425	hCG1817838.1	1.01	0.47	0
223427	hCG1786026.2	0.33	2.98	1
223433	hCG1980915	246.7	0.02	0
223442	hCG40683.3	0.22	1.1	1
223446	hCG2010173.1	0.39	0.57	1
223453	hCG1771415.2	0.14	0.41	1
223454	hCG20042.4	0.71	0.34	0
223455	hCG2003333.1	0.42	2.57	1
223459	hCG1640985.1	7.75	0.09	0
223460	hCG39762.3	0.22	10.21	1
223468	hCG2036967	0.25	1.49	1
223470	hCG2001605.1	7.78	0.12	0
223476	hCG32383.3	10.23	0.05	0
223477	hCG401189.2	0.41	1.49	1
223480	hCG23619.4	50.36	0.03	0
223490	hCG2042424	0.52	1	1
223497	hCG40524.3	0.41	2.51	1
223498	hCG1811687.1	4.32	0.14	0
223522	hCG1658529.4	2.25	0.11	0
223525	hCG2042619	1.04	0.44	0
223528	hCG27486.4	0.8	0.65	0
223538	hCG1986010	0.34	0.59	0
223539	hCG2039704	2.09	0.09	0
223544	hCG2042688	0.95	0.23	0
223546	hCG2022916	3959.74	0.03	0
223550	hCG2010626	10.71	0.07	0
223552	hCG2036673	0.62	0.8	0
223554	hCG37772.3	3.95	0.09	0
223562	hCG1743196.3	0.5	0.62	0
223567	hCG2040558	0.73	0.66	0
223576	hCG37159.3	15	0.07	0
223584	hCG1996403	0.47	1.84	1
223604	hCG2042375	0.14	2.1	1
223606	hCG1660871.3	0.6	1.36	1
223613	hCG2036684	0.23	1.77	1
223624	hCG20825.2	0.91	0.17	0
223627	hCG2001284	0.54	0.9	0
223631	hCG2036677.1	0.58	0.78	0
223635	hCG1979630	0.97	0.2	0
223642	hCG1980453	0.49	1.02	1
223648	hCG2036881.1	2.64	0.19	0
223650	hCG2030702.1	0.58	1.95	1
223656	hCG1645859.5	11.82	0.04	0
223668	hCG2036810	0.69	0.42	0
223669	hCG2038939	0.31	1.3	1
223671	hCG22244.3	0.18	0.55	1
223672	hCG2000975	120.83	0.02	0
223676	hCG2021755	0.73	0.77	0
223683	hCG23626.3	1.65	0.3	0
223685	hCG2036750.1	0.19	1.19	1
223686	hCG2036849	0.75	0.97	1
223696	hCG1646129.3	0.11	8.33	1
223705	hCG17272.2	0.69	0.17	0
223710	hCG1811761.2	0.42	0.41	0
